product_id,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Certifications,Sustainability_Rating
3532,4,0,196.96,4187139.16,16585.39,1,2,1
3533,1,0,414.01,2542444.79,64639.12,1,1,3
3534,0,1,39.45,4789251.96,17551.35,1,3,3
3535,5,0,387.21,2427710.91,40025.45,1,0,1
3536,3,1,95.84,3228247.79,49850.67,1,3,4
3537,2,1,306.83,2045665.55,98307.27,1,0,3
3538,3,1,405.29,3826923.86,55040.01,1,2,1
3539,5,0,288.27,4604474.38,43895.71,0,3,2
3540,5,0,251.98,490899.1,87797.67,0,0,2
3541,5,1,51.51,1468315.94,53342.85,0,3,4
3542,0,0,157.83,71367.72,13624.67,0,1,1
3543,3,0,252.9,1264562.43,48567.17,0,1,2
3544,0,0,7.6,2819924.06,41677.89,0,3,3
3545,1,0,318.73,2280751.05,87942.39,1,3,4
3546,4,1,104.94,2389182.86,94088.87,0,1,2
3547,5,0,113.27,2894843.89,12039.36,1,2,4
3548,5,0,285.95,1168214.35,58449.17,0,3,1
3549,0,1,368.82,2341534.97,85843.82,1,0,3
3550,5,1,117.77,1620251.59,75773.51,1,3,3
3551,4,1,494.16,4110373.12,27449.28,0,0,2
3552,4,0,465.41,2123164.23,8539.91,1,2,1
3553,0,0,347.5,853498.68,71185.16,1,0,1
3554,2,1,138.0,1705011.34,19438.57,1,3,1
3555,2,0,298.06,276118.09,94606.61,1,0,2
3556,3,0,396.71,652736.69,41247.72,0,1,4
3557,5,0,451.81,1742278.84,4621.72,1,1,3
3558,3,0,401.44,4542740.07,78856.16,1,3,1
3559,5,0,457.58,1753049.33,74462.05,1,1,2
3560,3,1,282.58,234275.23,58733.08,0,3,1
3561,3,1,241.4,2943447.77,9716.55,1,3,3
3562,3,0,308.83,1441534.38,95723.01,1,3,3
3563,0,0,319.59,3322708.44,46895.77,1,2,1
3564,5,1,166.29,3131158.16,16631.99,0,1,2
3565,5,1,170.63,4092920.41,89197.1,0,2,4
3566,0,1,400.5,1450861.53,63544.83,0,1,3
3567,4,1,14.88,2288631.39,31251.75,0,1,1
3568,0,1,297.04,3133376.39,52347.91,0,0,3
3569,3,0,13.97,4898052.97,4127.25,0,1,1
3570,5,0,72.5,4798291.74,14358.89,1,1,3
3571,0,0,451.61,1152376.53,81388.57,0,0,4
3572,3,0,105.79,972321.49,32578.02,1,3,1
3573,3,0,348.23,2161032.28,57821.64,1,1,3
3574,1,0,4.95,1858723.06,22898.78,1,3,3
3575,3,1,385.08,697002.28,45838.91,0,1,1
3576,5,0,145.44,3726125.25,61897.66,0,3,3
3577,3,0,464.38,2543889.15,83958.2,1,3,4
3578,1,0,107.46,3081567.4,62689.21,0,0,2
3579,5,1,246.1,3378761.82,51268.99,1,2,2
3580,4,1,170.94,2170002.34,68907.02,1,0,3
3581,5,1,73.58,2737337.9,89424.76,1,2,4
3582,5,1,326.33,3978556.27,67968.75,1,1,1
3583,4,1,383.42,1882729.58,16160.8,0,0,1
3584,1,1,494.19,2422740.61,78495.38,0,0,2
3585,1,1,235.83,2138926.07,99699.91,1,3,1
3586,1,0,454.61,3592068.49,35733.73,1,1,1
3587,1,0,94.21,2982648.01,29429.67,1,1,2
3588,1,0,485.43,735810.74,97540.45,0,0,3
3589,0,0,139.26,3819770.13,39004.75,0,0,2
3590,0,1,306.36,1603860.07,49951.32,1,3,4
3591,4,0,196.52,4168182.64,37847.92,1,0,1
3592,5,1,463.58,1476306.68,93092.0,1,3,4
3593,0,1,97.76,293788.69,69696.38,1,0,4
3594,0,1,406.13,2833400.11,95874.91,1,3,2
3595,2,1,308.2,3943308.04,43556.57,0,2,2
3596,3,1,288.02,3627636.64,83111.31,0,1,2
3597,3,0,379.97,915123.93,12053.72,1,0,2
3598,0,0,144.24,3745657.18,74035.99,0,3,4
3599,3,1,120.81,2688531.41,9162.93,1,0,2
3600,0,0,255.02,2854546.77,17387.32,0,0,2
3601,2,1,126.75,1352040.05,67402.42,1,0,3
3602,0,0,301.73,4845241.77,72382.16,0,0,3
3603,4,0,155.96,2733580.29,17610.73,0,1,1
3604,1,0,135.67,4323767.25,65913.11,0,0,1
3605,4,0,354.94,4178577.72,13964.78,0,0,2
3606,4,0,365.77,2266053.08,78108.34,0,2,1
3607,2,0,159.77,320282.94,6144.79,0,0,4
3608,1,1,82.79,760496.99,18413.51,1,2,4
3609,0,1,13.57,1520482.62,40356.64,1,0,2
3610,4,0,124.61,4144091.49,32876.52,1,1,4
3611,1,0,394.99,4793893.28,9742.15,1,1,3
3612,1,0,235.05,1738263.31,27126.83,0,1,1
3613,4,0,481.93,4359908.33,51526.64,0,3,2
3614,4,1,51.16,4936179.01,50343.67,0,2,1
3615,4,1,474.29,235858.66,39986.39,1,3,3
3616,1,0,274.16,4072590.68,29911.33,1,1,3
3617,0,0,40.05,4207579.71,62996.34,0,0,2
3618,3,0,382.61,4459627.76,28288.94,1,2,3
3619,1,0,126.79,2474292.13,22253.84,0,1,2
3620,4,0,471.05,2745954.92,36499.32,0,3,1
3621,4,1,367.45,3324942.64,53878.91,0,3,1
3622,1,0,34.5,1766364.23,69474.95,1,0,3
3623,3,1,448.39,3025277.42,20728.44,0,2,3
3624,0,0,153.94,1717382.6,42929.92,0,2,1
3625,4,0,460.83,1842250.22,87549.76,1,3,2
3626,3,1,58.83,4038720.72,54421.36,0,2,4
3627,0,1,475.54,2132621.99,91797.88,0,0,4
3628,5,1,288.16,1914742.0,90146.28,0,2,4
3629,1,1,100.77,2077295.98,59159.59,0,1,3
3630,2,1,405.52,3579678.54,15449.83,1,0,1
3631,3,1,115.14,1577589.78,76663.52,1,2,2
3632,4,0,101.45,4907104.26,53407.59,1,2,4
3633,1,0,212.91,4185630.17,24279.3,1,3,4
3634,5,0,162.41,1541166.43,11372.87,0,2,2
3635,3,1,183.01,2728502.06,12691.63,0,2,4
3636,3,0,87.42,2613743.87,85834.47,1,3,3
3637,2,1,221.11,4217564.5,56170.73,0,0,1
3638,5,1,330.7,4462174.87,29280.41,0,1,4
3639,3,0,131.82,2301830.24,6277.33,1,3,2
3640,5,1,308.81,1034081.24,15453.78,0,3,4
3641,1,1,190.82,860741.26,56911.98,1,0,1
3642,1,0,60.15,4146386.2,41785.11,1,0,3
3643,2,1,160.4,306224.22,18665.32,1,2,4
3644,0,0,27.32,2422337.78,50958.8,1,0,2
3645,1,1,93.18,2104907.08,78302.39,0,2,4
3646,1,0,477.48,1235958.28,21296.57,1,1,1
3647,5,1,361.16,4038965.03,37386.55,0,2,1
3648,0,1,23.57,3734766.53,20168.56,1,0,1
3649,1,1,401.69,3031586.57,91513.04,0,1,2
3650,1,0,103.97,238476.04,78023.29,0,3,4
3651,4,1,226.65,4109006.54,5691.94,0,1,4
3652,1,1,314.64,239244.85,11619.08,1,3,3
3653,4,0,104.64,960038.82,61656.68,0,0,4
3654,5,1,197.84,3674577.38,39228.99,1,3,3
3655,2,1,233.82,795647.63,31346.7,0,3,1
3656,2,1,353.62,3204682.54,60324.62,1,0,3
3657,3,1,458.38,1824253.23,58155.34,1,1,3
3658,4,0,199.97,3611622.26,78107.6,0,0,1
3659,5,1,496.63,2651874.24,53287.27,1,0,4
3660,1,1,211.17,488295.95,93296.09,0,1,3
3661,2,0,295.23,357780.39,90312.31,0,3,3
3662,0,0,161.63,2752622.03,50597.93,1,3,1
3663,4,1,153.41,1639117.97,75713.7,0,0,1
3664,0,0,467.19,2884506.84,53576.17,1,3,4
3665,3,1,359.83,2003673.07,66279.81,0,3,4
3666,2,1,292.42,2092142.2,90736.55,1,2,1
3667,5,0,57.13,920673.1,68860.56,1,0,4
3668,4,0,283.63,4763668.29,47786.54,1,1,4
3669,0,0,426.47,2020108.53,94028.94,0,2,4
3670,4,1,475.98,3864060.04,99824.8,1,3,1
3671,2,1,112.32,808654.89,88612.31,0,2,2
3672,5,0,373.91,311079.6,9194.34,0,0,2
3673,3,0,343.52,3117823.57,53551.83,0,0,2
3674,4,1,393.23,1002934.86,84593.07,0,0,3
3675,3,1,112.27,4606091.9,17224.38,1,3,2
3676,2,0,471.19,254084.99,95585.45,1,0,2
3677,0,1,249.14,161959.32,46514.08,1,0,3
3678,3,0,181.68,3899223.73,54680.68,1,1,1
3679,0,1,92.59,3166405.61,27487.42,0,1,4
3680,1,1,138.25,4660834.28,46713.32,0,3,4
3681,3,1,300.28,4359737.56,21563.43,1,2,2
3682,1,0,266.67,717134.44,62056.23,0,2,1
3683,5,1,10.44,2050709.94,58890.07,0,3,2
3684,1,0,450.0,4888571.95,64105.96,1,1,4
3685,3,0,466.42,4954764.07,86814.03,0,0,3
3686,3,0,201.59,809116.55,29278.9,0,3,3
3687,0,1,299.35,1494198.29,11728.63,1,3,1
3688,3,1,431.84,167683.31,64153.34,1,2,3
3689,1,1,143.72,1087623.48,9515.11,1,2,4
3690,3,0,312.01,2924365.44,46833.67,1,2,4
3691,5,0,333.79,3398477.35,57785.56,0,2,3
3692,0,1,11.44,2143174.23,76874.01,0,3,2
3693,1,0,159.01,4069461.69,99671.82,0,1,4
3694,5,0,379.95,3079169.74,41865.62,0,2,1
3695,1,1,147.28,3638245.8,96702.37,0,2,1
3696,5,1,283.5,1361872.82,21602.18,1,2,1
3697,2,1,49.99,205464.27,72360.79,1,3,3
3698,5,0,35.95,1612409.45,27576.39,1,3,4
3699,3,1,181.72,1198213.05,41712.33,1,2,4
3700,3,0,99.4,4199062.28,18946.66,1,3,3
3701,5,0,225.61,933150.37,9928.09,1,1,1
3702,0,0,427.57,1424802.54,13580.83,1,3,4
3703,2,1,442.71,4561565.5,38506.23,0,3,2
3704,5,1,111.02,2756284.15,8950.49,0,3,1
3705,0,1,123.47,3426107.55,51741.28,1,1,4
3706,3,0,274.33,3557935.95,18616.98,1,0,2
3707,3,0,175.73,3720294.01,62724.86,0,2,2
3708,1,1,326.78,738735.07,11403.38,0,2,4
3709,0,1,194.65,2690131.14,86457.74,0,1,1
3710,4,1,74.64,3206617.4,23626.43,1,1,4
3711,1,0,4.49,3480629.39,42641.07,0,0,1
3712,3,0,351.63,4640729.56,36377.29,0,3,1
3713,3,1,208.14,2164206.57,57121.1,0,2,1
3714,4,0,390.79,3820901.97,12875.55,0,2,4
3715,5,1,300.46,2457323.4,37693.64,0,3,3
3716,5,0,250.0,371964.33,8005.99,1,2,2
3717,5,1,380.4,4877844.7,54427.74,0,2,2
3718,4,1,19.53,3391525.13,31417.57,0,1,3
3719,1,0,73.52,2981141.93,92507.75,1,3,2
3720,4,1,75.54,4741121.61,80067.41,1,3,4
3721,1,1,380.08,4913690.84,3816.04,0,1,2
3722,0,1,445.71,2497422.61,41609.9,0,2,2
3723,5,1,294.56,3944027.19,19238.66,0,3,2
3724,4,1,411.04,1378315.05,84499.82,0,2,4
3725,3,1,247.62,2336739.8,86780.26,1,0,1
3726,4,0,325.06,4568775.46,56004.31,1,2,1
3727,4,0,452.34,3572478.4,87100.36,0,0,2
3728,5,1,292.61,2930186.73,75647.35,0,2,2
3729,2,0,460.58,2828848.26,44200.72,0,0,1
3730,4,1,79.77,2505097.77,83611.85,1,1,4
3731,0,1,121.5,4767357.72,63871.61,1,0,1
3732,4,1,305.04,4424438.12,70099.15,1,1,4
3733,1,1,93.18,136105.58,76170.81,0,1,3
3734,2,0,375.98,4904330.8,46051.33,0,2,1
3735,2,1,289.24,4665107.62,92802.96,1,1,1
3736,0,0,348.94,4198996.33,19041.41,0,2,4
3737,0,1,223.63,214569.65,94292.2,1,1,3
3738,2,1,204.7,3515436.93,78414.31,1,2,3
3739,3,0,275.08,3817220.85,32228.71,1,2,2
3740,2,0,144.76,2151290.55,15483.67,1,0,1
3741,2,1,483.95,2808603.9,54503.98,0,1,4
3742,0,0,417.59,4827080.69,19624.41,0,3,1
3743,2,0,113.87,3243829.58,9231.96,1,3,4
3744,4,0,477.62,2796546.4,38434.39,0,1,1
3745,3,1,209.39,1205127.71,82967.33,1,3,3
3746,2,0,272.41,437549.97,96421.52,1,0,1
3747,5,0,297.34,1758183.49,25786.87,1,0,4
3748,1,1,219.46,4454287.92,22504.51,1,0,2
3749,4,1,479.58,3738772.89,38663.41,0,3,4
3750,0,1,250.4,4297061.61,6194.58,1,0,4
3751,0,1,42.73,2039902.11,1930.21,0,3,1
3752,5,0,225.28,2772097.0,89589.56,0,1,4
3753,3,1,317.75,743753.73,65008.97,1,2,2
3754,1,0,460.45,598014.48,69620.17,1,1,2
3755,3,1,382.61,2268583.69,37646.22,0,3,1
3756,1,0,217.8,4049270.54,89931.89,1,1,1
3757,4,1,300.35,3845403.88,86809.36,0,1,2
3758,3,0,52.57,2215542.5,56086.65,0,0,2
3759,3,1,227.94,3299143.98,23820.72,0,1,4
3760,5,1,162.74,846457.74,19900.82,0,3,2
3761,4,1,432.69,4493553.96,9344.25,0,1,3
3762,1,0,58.79,4535684.61,96644.18,0,1,1
3763,5,1,409.3,1268846.67,76135.3,1,3,2
3764,3,0,275.71,77504.91,64816.44,0,0,1
3765,2,1,349.16,3644603.34,73322.91,1,3,1
3766,5,1,472.63,1910587.41,45307.64,0,2,2
3767,1,0,41.3,1823704.21,29024.05,0,0,4
3768,2,0,181.97,1927098.68,86165.48,1,3,2
3769,3,1,206.14,631120.03,75288.43,1,3,3
3770,0,0,456.4,740154.65,53968.31,0,3,4
3771,0,1,23.25,691123.41,34974.7,0,0,3
3772,0,1,15.29,287594.93,2661.56,0,3,3
3773,4,1,353.82,730775.53,7726.3,1,3,3
3774,3,1,377.48,3410748.58,75950.8,0,3,4
3775,4,0,247.16,4615087.74,89071.46,1,0,2
3776,4,1,456.98,2461185.58,51367.09,1,2,2
3777,2,1,267.77,4036351.08,94603.33,1,3,1
3778,5,0,161.72,1428790.18,66051.82,0,3,4
3779,3,0,331.28,4403511.16,87001.68,0,2,4
3780,4,1,277.28,345192.0,1900.48,1,3,3
3781,3,0,220.15,3151603.09,50642.47,0,2,2
3782,1,0,66.71,3887735.33,58141.51,0,0,1
3783,5,1,305.82,3908653.45,29613.9,1,3,1
3784,4,1,111.25,3319720.51,89761.9,1,1,2
3785,3,0,460.63,4051187.83,22977.44,0,3,4
3786,3,1,388.99,4055301.35,20959.74,0,2,2
3787,4,1,350.06,82046.75,58548.3,1,1,4
3788,3,0,131.92,440188.36,87140.58,0,3,3
3789,4,1,468.91,4882986.51,99489.47,0,0,1
3790,5,0,315.19,1095409.63,91926.18,1,0,4
3791,0,0,125.7,1927231.84,86829.26,0,3,3
3792,2,1,179.95,1158165.33,52000.94,1,2,4
3793,5,0,273.95,3504156.87,87222.19,1,2,4
3794,4,0,321.56,829796.58,25413.9,1,3,1
3795,2,0,332.06,3113929.29,61781.84,1,0,1
3796,4,1,480.62,4394246.23,66280.73,0,3,3
3797,3,0,319.86,4800297.13,55844.6,0,1,4
3798,5,0,52.06,4268310.39,4245.56,0,0,2
3799,1,1,270.35,3167263.61,20021.95,1,2,3
3800,5,1,326.21,2672092.51,40540.06,0,3,1
3801,5,0,322.39,3257490.71,50444.63,0,2,2
3802,4,1,246.06,1060382.83,72951.36,1,2,2
3803,1,0,159.47,1014382.09,24107.61,1,3,1
3804,2,1,396.05,96949.03,67291.89,0,3,3
3805,1,1,5.95,4356544.93,84343.4,1,2,4
3806,3,0,197.66,2503874.8,57974.79,1,0,4
3807,2,0,203.27,432005.37,97405.1,0,2,2
3808,4,0,133.22,2975204.47,60735.3,0,3,1
3809,2,0,154.17,1878291.26,96452.67,1,2,1
3810,0,1,441.66,1665042.83,37829.99,0,0,1
3811,5,0,279.22,1962465.12,19604.53,1,0,4
3812,5,0,50.86,2308381.66,66509.11,1,2,3
3813,0,1,116.6,4007723.96,84666.84,1,2,1
3814,3,1,201.39,4917136.76,17112.26,1,2,2
3815,5,1,44.96,1749003.56,7953.21,1,3,2
3816,3,1,128.9,4810941.67,2866.83,0,3,3
3817,4,0,66.49,2374575.52,82584.8,1,0,2
3818,3,1,391.23,3473508.48,34251.61,1,2,3
3819,5,1,116.9,3809773.7,73912.94,1,1,4
3820,2,1,181.35,1969442.38,67289.47,1,0,2
3821,2,0,13.3,2116156.47,95888.34,1,1,4
3822,5,1,234.17,284811.2,10302.12,0,2,4
3823,5,0,132.28,3703198.68,29201.42,1,1,4
3824,3,1,227.72,658704.79,23257.29,1,2,2
3825,1,1,246.27,3531193.15,91961.25,1,0,1
3826,0,0,335.38,222103.25,63590.54,0,2,4
3827,5,1,171.58,375262.43,13309.18,1,2,2
3828,3,0,28.71,3673348.75,95219.6,0,1,4
3829,4,1,420.98,2074438.87,26693.44,0,3,2
3830,0,0,421.09,1086635.25,57927.91,0,1,2
3831,1,1,297.41,4744026.48,65262.03,0,1,4
3832,1,0,160.55,4819434.62,48503.18,1,0,2
3833,1,1,388.86,1731843.26,70521.53,0,2,4
3834,2,1,394.29,2135218.62,2398.41,1,3,3
3835,3,1,364.01,3893926.79,48378.29,0,1,2
3836,3,1,316.19,1428312.35,53178.11,1,0,1
3837,2,0,106.24,1105032.4,88420.95,0,2,1
3838,5,1,499.48,3562429.34,11871.55,1,2,2
3839,1,1,157.6,4567301.15,92040.9,0,1,4
3840,1,1,140.47,3598987.89,7689.82,0,3,1
3841,3,0,492.88,4831623.12,92483.34,0,0,4
3842,4,1,498.85,177860.44,24003.74,0,0,3
3843,1,1,12.68,2386375.54,76422.78,0,1,4
3844,2,0,490.19,1768341.67,93305.47,0,3,2
3845,0,0,493.77,3847927.14,12341.34,1,0,2
3846,3,1,436.88,3851100.86,13260.72,0,2,2
3847,5,1,163.9,1000100.17,24907.22,0,3,3
3848,4,0,115.43,2822521.64,98776.28,1,1,3
3849,1,0,147.11,4308685.8,98840.16,1,0,3
3850,3,1,475.97,1201074.13,98032.87,1,0,4
3851,5,0,372.69,2758711.07,98831.59,0,0,2
3852,4,1,382.92,704443.7,66154.26,0,1,1
3853,5,1,71.52,3445283.69,76501.36,0,2,4
3854,2,1,153.95,2558317.38,64160.96,0,1,4
3855,3,0,101.11,3151353.7,3902.97,0,2,3
3856,0,0,321.72,4518130.68,15050.29,1,0,4
3857,5,1,89.88,2898102.23,92679.61,1,3,1
3858,0,1,73.12,910719.52,91687.35,0,1,4
3859,0,0,323.62,1774731.48,94520.03,0,2,2
3860,3,1,321.51,470861.96,7368.82,1,3,1
3861,3,1,473.01,456131.1,68600.52,1,2,2
3862,5,0,445.44,1598463.25,91068.55,0,0,3
3863,3,1,238.2,1719827.0,98436.57,1,0,1
3864,5,0,29.12,2309806.8,48005.82,1,1,2
3865,1,0,150.69,2996039.99,42545.43,0,1,1
3866,0,0,105.85,1082096.46,45164.66,1,3,4
3867,4,0,140.58,4372140.56,55359.33,1,3,2
3868,4,0,31.11,4248870.43,28896.1,0,0,1
3869,2,1,352.83,2074505.27,13053.46,0,1,1
3870,2,1,134.45,4869135.09,63345.39,1,0,4
3871,5,1,316.71,4776868.87,27460.24,0,2,1
3872,2,0,304.51,4051545.88,87874.03,1,0,2
3873,0,1,224.18,184171.96,71966.98,1,2,2
3874,5,1,121.37,325967.88,4403.26,0,1,2
3875,0,1,354.79,4045105.45,53174.52,0,0,4
3876,0,0,330.73,4415215.07,91070.87,1,0,2
3877,0,0,116.26,3481839.09,68227.76,0,2,4
3878,4,0,386.16,604805.44,21811.58,0,0,1
3879,5,1,423.56,3053658.17,90304.34,1,0,2
3880,4,1,330.4,4918676.05,27306.37,0,1,1
3881,3,0,89.05,3420662.66,73116.79,0,0,3
3882,2,1,390.0,138368.52,79988.61,0,2,3
3883,0,0,175.96,1769547.19,76409.4,0,1,4
3884,2,0,28.39,4012994.99,78911.97,0,2,3
3885,2,1,484.11,4754844.28,7073.79,0,3,2
3886,2,0,170.8,1046555.14,73607.6,0,1,1
3887,2,0,393.83,4201699.76,77160.67,0,1,4
3888,5,1,317.01,3602432.5,54053.84,0,3,1
3889,1,1,78.44,3323973.62,95095.05,0,1,3
3890,2,1,180.93,1993367.87,50587.0,0,0,4
3891,2,0,244.92,4244360.14,66293.06,1,0,4
3892,1,1,152.05,4643856.27,48076.6,1,1,3
3893,4,1,98.6,2486716.72,91508.94,0,2,1
3894,0,1,110.21,3847517.26,49517.58,0,1,1
3895,0,0,86.67,2669384.81,56863.46,0,0,2
3896,5,1,129.57,4282475.18,48534.47,1,1,4
3897,2,1,185.74,925089.63,48095.53,1,0,3
3898,5,0,438.77,1780305.07,10539.02,0,3,1
3899,4,1,466.47,2645188.5,4930.95,0,0,3
3900,2,1,268.66,3898358.82,56582.84,0,2,3
3901,4,1,207.8,290891.47,75526.15,1,2,3
3902,1,0,416.97,1907473.82,46807.51,1,3,4
3903,4,0,108.25,4305143.84,59328.32,1,2,1
3904,2,1,68.43,4990539.64,74336.06,1,3,1
3905,0,0,77.76,2770658.13,46039.94,1,2,3
3906,1,0,191.1,796056.52,40202.02,1,3,1
3907,4,1,307.69,3878766.83,1799.85,0,1,3
3908,2,0,127.23,2502309.32,19302.65,0,2,1
3909,0,0,461.76,4627235.05,35822.56,1,3,2
3910,1,0,229.68,2146058.26,59725.68,1,0,2
3911,4,0,228.36,517404.36,13819.39,0,0,3
3912,1,0,469.59,4165492.63,2795.37,0,2,2
3913,1,0,117.32,4317755.84,23906.24,0,2,3
3914,3,1,425.33,1031180.12,73946.93,0,1,3
3915,5,1,27.94,1014992.29,11512.59,0,2,3
3916,5,0,44.08,1181473.59,7625.35,0,0,3
3917,1,0,139.6,1165743.69,28894.03,1,0,2
3918,3,1,163.39,4054187.71,2154.87,0,2,1
3919,2,1,353.26,476549.84,8017.49,0,1,2
3920,4,0,261.07,1459704.97,4089.65,0,0,2
3921,1,1,234.5,1531328.45,17345.79,0,2,4
3922,0,1,165.02,1857724.08,2912.85,1,2,2
3923,2,1,467.93,3037990.04,81410.84,0,0,4
3924,0,0,108.36,1106925.46,8368.21,1,0,1
3925,5,0,447.53,3970027.64,92926.87,0,1,4
3926,4,0,402.52,3702185.93,36171.12,0,1,3
3927,2,1,483.95,3914092.97,5125.37,0,3,3
3928,1,1,478.41,1119433.33,19945.09,0,3,1
3929,3,0,156.51,1389518.13,35518.86,1,2,1
3930,3,0,188.32,2272475.74,24633.19,0,0,1
3931,2,0,387.93,3349768.01,3183.8,0,1,3
3932,0,1,365.1,1315690.51,10284.55,0,1,3
3933,2,1,381.02,1927500.08,33940.52,1,2,1
3934,5,0,195.16,3605692.25,38227.73,0,0,4
3935,0,1,268.09,2294173.83,80183.56,1,2,2
3936,1,0,202.53,3828780.97,31130.77,1,3,1
3937,3,0,468.29,3195975.81,69853.48,1,0,2
3938,1,0,179.27,3007137.97,49611.5,1,0,4
3939,0,1,285.62,4752859.26,60760.11,0,3,4
3940,1,1,273.79,4442711.76,21563.51,0,1,3
3941,5,1,127.04,4308620.07,92374.2,0,0,1
3942,1,1,277.32,3084185.6,52470.01,1,3,3
3943,4,1,337.08,4758347.17,67688.53,0,3,2
3944,2,0,464.15,4788088.73,17611.29,1,3,4
3945,5,1,145.62,4363797.28,26318.07,0,3,2
3946,0,0,315.19,68559.66,62279.12,0,0,2
3947,3,1,351.67,2475931.86,16381.48,0,1,1
3948,4,0,188.94,2273016.31,44408.19,1,3,3
3949,3,1,474.88,2363874.82,78382.37,0,0,4
3950,4,0,306.35,3503769.07,61703.49,1,1,2
3951,4,0,274.87,1313635.53,51448.12,1,0,3
3952,1,1,439.42,2689604.5,71945.02,1,0,1
3953,5,0,69.45,4972487.75,30325.37,1,1,3
3954,1,1,254.18,2603041.55,51305.99,0,3,2
3955,1,0,28.49,2322038.99,47651.74,1,3,1
3956,1,1,26.79,2445307.04,39763.79,0,0,4
3957,5,1,261.27,2524171.2,67268.58,1,1,2
3958,1,0,252.55,1304941.57,81103.02,1,2,3
3959,0,0,94.62,3038424.22,5968.13,0,3,4
3960,4,1,117.89,2395144.72,61731.82,0,2,2
3961,4,0,218.53,1424791.66,23494.3,0,2,4
3962,1,1,85.62,3012322.13,71710.57,0,2,4
3963,0,1,471.96,4001110.16,1738.81,1,1,2
3964,5,0,175.0,3405648.77,24567.18,1,2,1
3965,1,1,257.28,3764276.44,55762.36,0,3,3
3966,3,0,127.94,2181806.89,75460.47,0,3,2
3967,3,1,390.17,677313.67,13015.73,1,3,2
3968,2,0,407.06,3984180.93,14195.72,0,3,1
3969,4,0,121.56,633624.37,62410.37,0,3,1
3970,5,1,477.42,51411.93,40914.93,1,1,4
3971,3,1,79.64,3608911.48,87137.79,0,0,3
3972,3,0,430.36,3564350.98,33525.41,0,1,1
3973,5,1,131.54,1039998.98,80197.81,1,2,1
3974,4,1,60.02,2628158.7,2169.28,0,2,2
3975,1,0,280.79,1987754.35,77719.21,1,2,4
3976,1,1,282.05,1074121.07,15986.67,1,3,3
3977,4,0,286.34,770930.5,60348.25,1,0,3
3978,0,1,159.34,741761.79,75177.35,1,3,4
3979,4,1,240.34,178970.36,63116.51,0,2,4
3980,3,0,123.38,3954035.05,9012.35,0,3,4
3981,2,0,31.63,2192561.14,9674.38,0,1,4
3982,0,1,364.83,3839626.41,54051.52,0,2,3
3983,4,1,155.38,4289049.29,79002.99,0,2,2
3984,4,0,418.61,3473953.16,63303.16,0,3,1
3985,1,1,401.03,4871262.36,51900.2,0,1,1
3986,2,1,159.95,4289817.27,88865.97,1,0,3
3987,3,1,127.37,1373715.83,99727.7,1,2,3
3988,1,1,79.47,3017344.36,28504.15,0,1,2
3989,3,1,128.13,2517825.49,93197.19,0,3,1
3990,0,1,1.81,1361288.31,75628.76,1,2,3
3991,0,0,100.35,4934809.43,10104.95,1,2,3
3992,3,0,370.5,3456523.67,69110.26,1,3,3
3993,1,0,389.81,287417.81,57014.58,1,1,3
3994,3,1,77.5,295297.69,55482.0,1,2,3
3995,0,1,68.24,2342347.78,64214.57,1,1,2
3996,4,0,124.83,927539.68,34506.22,1,1,4
